ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,LoanAmount,MonthlyIncome,MonthlyDebtPayments,TotalDebtToIncomeRatio,LoanApproved,InterestRate,MonthlyLoanPayment,,RiskScore
14-01-2052,58,52777,529,Employed,11249,4398.083333333333,461,0.20114700508078456,1,0.2097479843312409,423.66129059571375,,44.800000000000004
15-01-2052,20,15000,540,Employed,32713,1250,554,1.199435250602611,0,0.2422134659788433,945.2940632532636,,57
16-01-2052,43,57985,579,Employed,22248,4832.083333333333,492,0.25157002892526087,0,0.23860208317232895,723.6073439359375,,56
17-01-2052,30,50696,515,Employed,32275,4224.666666666667,571,0.3803340769976835,0,0.23074817818258692,1035.784697289547,,52
18-01-2052,37,21291,567,Employed,20026,1774.25,327,0.6205829363081651,0,0.2289153992895965,774.0692747447621,,68
19-01-2052,43,23285,482,Employed,21560,1940.4166666666667,258,0.48492779315492474,0,0.22314877467427338,682.9619719677019,,58
20-01-2052,37,17580,442,Employed,17863,1465,338,0.6276092598242493,0,0.3032025905833556,581.4475656425253,,55
21-01-2052,42,61743,608,Unemployed,25164,5145.25,116,0.2754694632473156,0,0.21669561220645292,1301.3592557732504,,57
22-01-2052,48,49683,566,Self-Employed,34149,4140.25,359,0.4040541342214016,0,0.22549032379801573,1313.8851292101579,,50
23-01-2052,43,15000,469,Employed,25690,1250,182,0.770540877,0,0.26786398350956947,781.1760959985737,,62
24-01-2052,32,45047,592,Employed,36764,3753.9166666666665,226,0.975971825,0,0.21819840077176494,3437.7168992859947,,50
25-01-2052,32,36673,591,Employed,29241,3056.0833333333335,227,0.31342834814945997,0,0.2177790240782932,730.8631509737622,,57
26-01-2052,22,89382,548,Employed,19877,7448.5,232,0.13403595524737177,1,0.22703696070441995,766.3668126600487,,45.6
27-01-2052,29,41051,614,Self-Employed,91757,3420.9166666666665,541,1.3297780930053573,0,0.3222833558581338,4008.060041330243,,62
28-01-2052,63,134662,673,Employed,33407,11221.833333333334,764,0.17062792320927092,1,0.1455256,1150.7581162672368,,37.6
29-01-2052,30,31307,602,Employed,28665,2608.9166666666665,679,0.5495379309980922,0,0.19701789734416206,754.6986671464393,,46
30-01-2052,25,20708,579,Employed,26782,1725.6666666666667,925,1.121018908307193,0,0.21035724405976422,1009.5049627687795,,52
31-01-2052,43,85251,599,Employed,20869,7104.25,444,0.14070816896232466,1,0.20234384301311303,555.6260093505949,,44
01-02-2052,38,102346,595,Employed,11859,8528.833333333334,252,0.099369558,1,0.1860221983233173,595.5064022,,44
02-02-2052,37,85973,518,Employed,24326,7164.416666666667,1029,0.26396563551101077,0,0.2902632337972081,862.1597984823441,,46
03-02-2052,56,72562,607,Unemployed,10673,6046.833333333333,295,0.2119524781700996,1,0.1959908183845489,986.6413100815638,,40
04-02-2052,46,74573,545,Employed,21211,6214.416666666667,179,0.14372986519537173,0,0.25917804774978087,714.1972697678714,,57
05-02-2052,33,46789,555,Employed,17586,3899.0833333333335,418,0.5350292444953226,0,0.24610319999999997,1668.1236100576375,,50
06-02-2052,34,53104,590,Employed,14419,4425.333333333333,152,0.1286246563841432,1,0.1715352,417.2069794,,40
07-02-2052,33,20627,563,Employed,58098,1718.9166666666667,332,1.2342577165398654,0,0.35357481545688085,1789.5861599223174,,53
08-02-2052,50,63511,528,Unemployed,8682,5292.583333333333,483,0.1543227020863794,0,0.22488089280482293,333.7657610173369,,58
09-02-2052,36,100965,582,Employed,22872,8413.75,512,0.13189871508578438,1,0.2368367259589408,597.7628140530181,,40
10-02-2052,18,17152,584,Employed,14795,1429.3333333333333,235,0.5628949452096212,0,0.2259142601629204,569.5645084,,61
11-02-2052,39,20819,590,Employed,23506,1734.9166666666667,734,0.9319501793719829,0,0.20773252049706883,882.8558986954426,,55
12-02-2052,21,29287,580,Employed,33258,2440.5833333333335,483,0.5652480428240692,0,0.29107864226801233,896.5349525157096,,53
13-02-2052,66,24326,641,Employed,19201,2027.1666666666667,477,0.4699306311143825,0,0.21399604431236632,475.6277110407058,,56
14-02-2052,28,59355,521,Employed,18949,4946.25,534,0.2326568916295916,0,0.2390516587885537,616.7791502228673,,53
15-02-2052,38,16699,611,Employed,60123,1391.5833333333333,267,1.5375313738762961,0,0.28017204793494466,1872.6030343633556,,52
16-02-2052,43,70309,540,Employed,19860,5859.083333333333,627,0.21711316491273894,0,0.23782258650142526,645.0841259874802,,58
17-02-2052,36,100634,633,Employed,32510,8386.166666666666,389,0.14448727890574034,0,0.2780947062863085,822.6944021166894,,51
18-02-2052,36,66497,551,Employed,6609,5541.416666666667,168,0.066279639,1,0.1947866558519014,199.2830972811009,,37.6
19-02-2052,45,41726,603,Employed,21935,3477.1666666666665,295,0.2696878109814888,0,0.17861085099654078,642.7494667511335,,54
20-02-2052,58,72720,617,Employed,20855,6060,360,0.1426131317012292,0,0.20387827565498595,504.23557810944897,,61
21-02-2052,49,25732,645,Employed,22950,2144.3333333333335,450,0.5398725764716972,0,0.20757018343742947,707.6667614808092,,55
22-02-2052,57,72539,647,Employed,19056,6044.916666666667,599,0.19059131344742378,1,0.1732879632467997,553.1086072,,39.2
23-02-2052,27,31393,613,Unemployed,18994,2616.0833333333335,988,0.7405942125156602,0,0.181304662,949.4561761253434,,52
24-02-2052,43,66409,554,Employed,31510,5534.083333333333,340,0.24680404084004787,0,0.2391674738527988,1025.8341290122282,,50
25-02-2052,41,103396,608,Employed,18051,8616.333333333334,943,0.16939206687521843,1,0.23736988310447588,516.5385122191738,,36
26-02-2052,44,25875,574,Employed,16258,2156.25,369,0.4066626885118364,0,0.2150496310957773,507.86642210364727,,51
27-02-2052,56,73882,639,Employed,27308,6156.833333333333,546,0.2538514367452757,0,0.20147812322183187,1016.9209874678719,,46
28-02-2052,37,79156,647,Employed,23611,6596.333333333333,658,0.1817113641049413,0,0.21139405967321334,540.6287280908944,,55
29-02-2052,35,28802,498,Employed,25332,2400.1666666666665,792,0.7497475051325267,0,0.25024110890844437,1007.5189702355863,,54
01-03-2052,46,39703,418,Employed,8305,3308.5833333333335,652,0.27534399222439715,0,0.337918874,258.9985436071034,,57
02-03-2052,18,53506,588,Employed,23680,4458.833333333333,594,0.29867440125958894,0,0.21350515108670207,737.7393761496305,,46
03-03-2052,37,36060,595,Unemployed,20579,3005,662,0.43566153333971475,0,0.21892477706210947,647.1629076858428,,57
04-03-2052,38,28425,616,Employed,9736,2368.75,289,0.22929709281388141,0,0.2363201131509115,254.1474886028816,,50
05-03-2052,28,68064,609,Employed,24458,5672,394,0.22859095582869554,1,0.194871096,902.5679015,,37.6
06-03-2052,52,127215,560,Employed,10465,10601.25,761,0.099816032,1,0.2335882300639899,297.17471425228416,,41.6
07-03-2052,27,36000,460,Self-Employed,31827,3000,451,0.46268008043715336,0,0.2899876264407909,937.0402413,,54
08-03-2052,38,34161,611,Employed,39991,2846.75,364,0.5854600179876294,0,0.23949252273899452,1302.658306206284,,48
09-03-2052,43,25109,604,Employed,40635,2092.4166666666665,352,0.7030119393932185,0,0.2185703230221847,1118.9938988520269,,55
10-03-2052,56,115231,611,Unemployed,19206,9602.583333333334,284,0.084304638,1,0.21549608295863976,525.5423121836988,,39.2
11-03-2052,39,78105,533,Employed,17229,6508.75,398,0.15110494458761103,0,0.2647244970342287,585.5043080846133,,58
12-03-2052,51,46635,558,Employed,24846,3886.25,937,0.4855329347438211,0,0.22079515762876703,949.9023676481748,,62
13-03-2052,48,30640,499,Employed,23308,2553.3333333333335,176,0.4362335788584335,0,0.25899768231883663,937.8497380185337,,53
14-03-2052,41,35686,558,Employed,39142,2973.8333333333335,509,0.6197222699546892,0,0.2664250062460127,1333.9507438002531,,57
15-03-2052,26,24295,591,Employed,62723,2024.5833333333333,328,1.1980573181945777,0,0.2550917594660804,2097.566878794772,,52
16-03-2052,22,30305,563,Employed,9336,2525.4166666666665,145,0.40340537781131647,0,0.21993219922651364,873.7666645,,65
17-03-2052,41,27466,573,Employed,24029,2288.8333333333335,617,0.5852905602172235,0,0.19327764814890208,722.6325439105218,,58
18-03-2052,33,34320,606,Unemployed,15540,2860,336,0.24310024569694755,0,0.21501143430201555,359.2667027,,67
19-03-2052,51,202993,643,Employed,23752,10097.916666666666,268,0.11287369918652637,1,0.19094513177489233,871.7892082439442,,40
20-03-2052,48,135448,582,Employed,12357,11287.333333333334,1188,0.13673876028378706,1,0.23990269718078455,355.4159669,,44.800000000000004
21-03-2052,37,26035,559,Unemployed,64239,2169.5833333333335,381,1.4230521990814455,0,0.2941288469972331,2706.4303335904533,,67
22-03-2052,26,31299,530,Employed,16893,2608.25,532,0.3833905979650171,0,0.22146921364454972,467.97852714225587,,60
23-03-2052,46,29649,579,Employed,14603,2470.75,697,0.4659455550990202,0,0.21259783260221965,454.23498026090425,,47
24-03-2052,27,42577,568,Employed,15712,3548.0833333333335,174,0.21858379664376565,0,0.22185042671742633,601.5535258084675,,60
25-03-2052,30,34142,599,Employed,15509,2845.1666666666665,447,0.3077592639805139,0,0.30086934827425416,428.62639923522545,,55
26-03-2052,28,24695,553,Employed,13253,2057.9166666666665,580,0.45636111745387675,0,0.25264589740325843,359.1531496269571,,58
27-03-2052,38,138511,571,Employed,21097,11542.583333333334,712,0.1129383728889583,1,0.29177406557897634,591.6005806018754,,36.800000000000004
28-03-2052,54,69321,473,Employed,27178,5776.75,558,0.25460079238162026,0,0.2576406948943232,912.7651274,,54
29-03-2052,39,26970,544,Self-Employed,7864,2247.5,332,0.46948787091329275,0,0.18588015876681277,723.1739898776254,,73
30-03-2052,34,105302,580,Employed,32639,8775.166666666666,547,0.2598469721276751,0,0.2446233167422849,1733.2004882490369,,57
31-03-2052,21,18264,566,Employed,16076,1522,168,0.6344291990466336,0,0.17357906919803923,797.6012409489764,,56
01-04-2052,46,67455,628,Employed,66712,5621.25,207,0.5002599286136431,0,0.23650800848845935,2605.0861237194413,,54
02-04-2052,30,235764,556,Employed,26180,19647,465,0.059310245,1,0.29835436896347417,700.2683762,,38.400000000000006
03-04-2052,41,49137,561,Employed,8732,4094.75,283,0.14563398233769115,1,0.1746284434743462,313.33474917726085,,40.800000000000004
04-04-2052,35,40782,600,Employed,14365,3398.5,711,0.42239745498081216,0,0.19057012121945519,724.5177507522901,,48
05-04-2052,50,54152,622,Self-Employed,23962,4512.666666666667,327,0.27163760143190907,0,0.2067773138615017,898.8099493950618,,49
06-04-2052,38,145016,578,Employed,28029,12084.666666666666,655,0.11963637961443871,1,0.23038185724205013,790.7657688,,43.2
07-04-2052,39,105492,592,Employed,17822,8791,171,0.12376219536524115,1,0.21136849172295766,916.9934594558349,,42.400000000000006
08-04-2052,45,40661,564,Self-Employed,15033,3388.4166666666665,302,0.21900993942597297,0,0.24870395280694726,440.0969289166238,,55
09-04-2052,65,56756,542,Employed,20686,4729.666666666667,509,0.24881012539784111,0,0.2988398157248768,667.7889564233226,,46
10-04-2052,50,81562,530,Employed,11924,6796.833333333333,478,0.12812480919949892,1,0.24620055185929207,392.8429739941275,,35.2
11-04-2052,38,45003,604,Employed,55933,3750.25,149,0.7880010534172772,0,0.18509765423503738,2806.200950578144,,49
12-04-2052,40,25835,540,Employed,18899,2152.9166666666665,615,0.56533238,0,0.22649133472064065,602.1135037184656,,48
13-04-2052,33,88447,615,Employed,33413,7370.583333333333,565,0.24947806790296076,0,0.21869264772310212,1273.7988893177642,,49
14-04-2052,28,52842,475,Employed,12854,4403.5,368,0.23721257544258584,1,0.23525633697263013,676.5655759614267,,38.400000000000006
15-04-2052,33,58906,570,Employed,31785,4908.833333333333,338,0.26198434135972126,0,0.2959968527289213,948.0374676779785,,55
16-04-2052,30,84937,472,Employed,9175,7078.083333333333,353,0.094344751,1,0.2704602319505353,314.7800081723703,,36.800000000000004
17-04-2052,47,30277,618,Employed,20004,2523.0833333333335,623,0.4962046606663747,0,0.21881900303814658,628.9657092496524,,52
18-04-2052,27,41450,587,Employed,22656,3454.1666666666665,272,0.33408892131225326,0,0.23422037358651673,881.9988157,,64
19-04-2052,55,287147,640,Employed,17712,23928.916666666668,556,0.06037187,1,0.18510813597027168,888.6334434239209,,39.2
20-04-2052,49,63517,501,Employed,35589,5293.083333333333,250,0.25337305569046786,0,0.3303125455417858,1091.124698190954,,59
21-04-2052,40,63853,553,Self-Employed,52114,5321.083333333333,308,0.3611764012376211,0,0.27720933875595594,1613.8497290188184,,50
22-04-2052,40,58207,633,Employed,13253,4850.583333333333,833,0.241566695,0,0.28168387242314685,338.7393838473241,,58
23-04-2052,33,15000,565,Employed,26835,1250,309,0.8193891880215207,0,0.2707482163537999,715.2364850269009,,59
24-04-2052,43,24852,538,Employed,31508,2071,434,0.6852528825170942,0,0.2821712423768883,985.1587197,,61
25-04-2052,53,114110,612,Unemployed,16188,9509.166666666666,389,0.081528662,1,0.19842260603920542,386.2696339328146,,39.2
26-04-2052,31,26399,588,Employed,25768,2199.9166666666665,151,0.43757688240296955,0,0.21984563040695942,811.6326765463327,,54
27-04-2052,21,32648,486,Employed,16136,2720.6666666666665,311,0.28686877195623517,0,0.32156595739201776,469.4743055689304,,57
28-04-2052,48,64911,647,Employed,17900,5409.25,266,0.2104315670649975,1,0.15512620933045956,872.2769541463377,,40
29-04-2052,43,27317,593,Employed,38390,2276.4166666666665,395,0.8242103510421405,0,0.22758891193166766,1481.2461799515124,,64
30-04-2052,26,17019,596,Unemployed,42192,1418.25,349,1.4029503148383988,0,0.23340339916960218,1640.734284019559,,57
01-05-2052,31,39491,464,Employed,17901,3290.9166666666665,1041,0.5054704997954939,0,0.2786060626328407,622.4612922853208,,48
02-05-2052,29,36023,535,Employed,6492,3001.9166666666665,337,0.1798650858952695,1,0.21545799522776635,202.93999910044118,,40.800000000000004
03-05-2052,31,51107,604,Employed,46984,4258.916666666667,528,0.48552607408248283,0,0.24309510915197766,1539.815089011121,,51
04-05-2052,36,18137,571,Employed,30927,1511.4166666666667,422,0.8893549336730522,0,0.25793175195645085,922.1858693,,54
05-05-2052,36,38898,622,Employed,24418,3241.5,823,0.4579549751359352,0,0.27739563,661.4610519031339,,58
06-05-2052,32,85936,616,Employed,14383,7161.333333333333,358,0.12315610802519443,1,0.18550699049344488,523.9619416044256,,40
07-05-2052,30,260421,489,Employed,21143,21701.75,587,0.11856467364469761,1,0.22706386684152036,1986.060906268816,,47.2
08-05-2052,37,60834,530,Employed,27084,5069.5,263,0.1889078921558496,0,0.22875923215518384,694.6685592840796,,67
09-05-2052,42,87987,646,Unemployed,19722,7332.25,388,0.14953517413613168,1,0.17537412710434014,708.4292805596515,,37.6
10-05-2052,36,62096,561,Employed,10749,5174.666666666667,929,0.23606334489711422,0,0.21289390609919276,292.5491220609339,,49
11-05-2052,53,67135,623,Employed,23754,5594.583333333333,389,0.19211879786845587,1,0.17032701409301385,685.8246245748986,,37.6
12-05-2052,46,73542,542,Employed,18169,6128.5,455,0.188361424,1,0.2258287602787293,699.3729859487617,,40
13-05-2052,20,25181,560,Employed,8575,2098.4166666666665,204,0.21009740679819452,0,0.3006727022898102,236.8719,,58
14-05-2052,46,47458,551,Employed,21566,3954.8333333333335,1158,0.4376399418163726,0,0.30268060722892887,572.7930298934509,,64
15-05-2052,47,65161,556,Employed,25482,5430.083333333333,202,0.165135638,1,0.21370854209311638,694.7002739182084,,44
16-05-2052,34,26504,607,Employed,28873,2208.6666666666665,584,0.9357532064902049,0,0.2093716322707331,1482.7669154013656,,47
17-05-2052,22,58776,545,Employed,12545,4898,503,0.17152423796292812,0,0.2489586564482664,337.12571754242197,,54
18-05-2052,40,15031,538,Employed,47784,1252.5833333333333,550,1.6178461973714822,0,0.27607060383815357,1476.487182724229,,53
19-05-2052,39,135040,495,Employed,20430,6438.666666666667,351,0.22327067086681285,0,0.24627485033375657,1086.5654261544523,,54
20-05-2052,26,35224,548,Employed,29846,2935.3333333333335,420,0.403926551,0,0.2830142921578466,765.6590695449278,,62
21-05-2052,22,60765,560,Employed,28525,5063.75,191,0.18507503524374863,0,0.2972458331273139,746.1737097155321,,60
22-05-2052,38,71984,550,Employed,20695,5998.666666666667,310,0.15717545692815468,0,0.2707391391336876,632.8431742930239,,63
23-05-2052,37,151229,477,Employed,56295,12602.416666666666,962,0.20181865927154588,1,0.29251448142129644,1581.4028352480511,,40
24-05-2052,34,73986,610,Employed,19735,6165.5,310,0.1265546653605628,1,0.2651990399475458,470.2727893,,36
25-05-2052,38,15150,486,Employed,24166,1262.5,445,1.1315484488545453,0,0.26768242006018533,983.5799166788632,,64
26-05-2052,26,16827,581,Employed,20647,1402.25,1424,1.473708553211052,0,0.21284090925283577,642.5078187401976,,58
27-05-2052,34,19537,594,Employed,45782,1628.0833333333333,242,1.1042442874479244,0,0.2647099001547304,1555.8017203225081,,54
28-05-2052,46,73736,634,Unemployed,13892,6144.666666666667,441,0.14060724004280314,1,0.20033234546724274,422.9846209830112,,38.400000000000006
29-05-2052,35,42431,611,Employed,24939,1804.25,199,0.7871835335286704,0,0.16015514251562352,1221.2758903691035,,51
30-05-2052,19,37315,556,Employed,21586,3109.5833333333335,511,0.8107317989850993,0,0.21008124434650208,2010.0380899274148,,63
31-05-2052,34,34002,439,Employed,27117,2833.5,542,0.5213117147195246,0,0.2735709361995438,935.1367436577731,,48
01-06-2052,27,61891,571,Employed,26098,5157.583333333333,610,0.2513794523579744,0,0.23964194311533651,686.5104738239492,,50
02-06-2052,43,103913,641,Employed,11479,8659.416666666666,231,0.092097795,1,0.16812330954486665,566.5131803295892,,31.200000000000003
03-06-2052,43,55295,489,Employed,18543,4607.916666666667,282,0.1885481592922014,0,0.2884262998306064,586.8142056718564,,50
04-06-2052,20,61993,456,Unemployed,15126,5166.083333333333,271,0.17167149539399096,0,0.26796160271780906,615.8692511633068,,59
05-06-2052,49,31065,655,Employed,34285,2588.75,306,0.46916585570170155,0,0.20011023550288606,908.5531089,,49
06-06-2052,26,78844,545,Self-Employed,11614,6570.333333333333,329,0.097971967,1,0.21078146386992042,314.70847997253617,,44.800000000000004
07-06-2052,58,93308,691,Employed,25735,7775.666666666667,507,0.1846221455232954,1,0.1785881800065645,928.5602628739707,,38.400000000000006
08-06-2052,39,71697,623,Employed,48455,5974.75,391,0.3598924554963688,0,0.18308301708462354,1759.2674484769293,,47
09-06-2052,25,22268,541,Employed,16130,1855.6666666666667,257,0.38114972502573496,0,0.22521279634767657,450.2868397394222,,56
10-06-2052,26,15000,519,Employed,11458,1250,417,1.1847670896762312,0,0.20465196195395455,1063.958862095289,,51
11-06-2052,44,85746,616,Employed,32776,7145.5,435,0.20251675573344244,0,0.2757312,1012.083478093313,,43
12-06-2052,35,45852,546,Employed,10190,3821,389,0.17942974067267942,0,0.2847356584455331,296.6010391103081,,65
13-06-2052,38,83253,443,Employed,16884,6937.75,457,0.16509660774619347,1,0.26901275402855684,688.3989903911537,,36
14-06-2052,59,80018,515,Employed,13305,6668.166666666667,616,0.1524881116625155,1,0.3006367523805332,400.8161432509305,,42.400000000000006
15-06-2052,31,230505,609,Employed,27734,19208.75,206,0.044287844,1,0.21708637212525067,644.7141275436488,,44
16-06-2052,40,99523,563,Employed,25646,8293.583333333334,465,0.15354044171313705,1,0.22028407811836775,808.4004483847115,,49.6
17-06-2052,57,43870,622,Unemployed,23858,3655.8333333333335,133,0.36758377901740363,0,0.19704007562930786,1210.8250321244582,,56
18-06-2052,43,21084,564,Employed,19275,1757,267,1.167028767869317,0,0.1977656307594483,1783.469545,,51
19-06-2052,20,32491,545,Employed,19336,2707.5833333333335,847,0.583273865,0,0.21379946881038997,732.2625958035225,,52
20-06-2052,46,27408,640,Employed,23678,2284,589,0.5147178859127354,0,0.278317409,586.6156514246877,,63
21-06-2052,26,34407,499,Employed,19433,2867.25,343,0.3425400451593009,0,0.24519727065457594,639.1479444830056,,57
22-06-2052,56,46720,536,Employed,13059,3893.3333333333335,625,0.25400475448276805,0,0.22436683232300875,363.92517745291036,,63
23-06-2052,30,56796,462,Employed,54869,4733,481,0.5186537553163264,0,0.35751406766020116,1973.7882239121727,,50
24-06-2052,75,149965,645,Employed,9893,12497.083333333334,349,0.055729152,1,0.15926953975727737,347.45186205779044,,38.400000000000006
25-06-2052,57,33923,585,Employed,23755,2826.9166666666665,374,0.34093631388736706,0,0.214969454,589.7985480000959,,58
26-06-2052,30,21595,612,Self-Employed,24276,1799.5833333333333,259,0.6533763480114956,0,0.21176807771612063,916.8051862756872,,56
27-06-2052,40,82552,545,Employed,36918,6879.333333333333,126,0.23870900501598669,0,0.27452350294529587,1516.158815173311,,50
28-06-2052,49,135410,624,Employed,25415,11284.166666666666,831,0.1566707467828195,1,0.1941071875484001,936.8988184884656,,39.2
29-06-2052,49,42742,593,Unemployed,80192,3561.8333333333335,611,2.3286098428433077,0,0.26572757813556913,7683.120158567387,,64
30-06-2052,45,94752,561,Employed,21873,7896,202,0.11013506589601338,1,0.2697913566703884,667.6264803149217,,36
01-07-2052,55,94410,608,Employed,28688,7867.5,203,0.16896933634213096,0,0.24056696062931862,1126.3662536717154,,53
02-07-2052,38,15000,550,Self-Employed,27272,1250,493,0.9800250549745968,0,0.24844542793538643,732.0313187,,59
03-07-2052,35,26251,546,Employed,19428,2187.5833333333335,444,0.498535391,0,0.2522228865345968,646.5877124290772,,66
04-07-2052,35,29872,576,Employed,17347,2489.3333333333335,803,0.5753732362059051,0,0.18247992899136195,629.2957759952333,,54
05-07-2052,50,165327,597,Employed,15661,13777.25,493,0.067427887,1,0.26456880589612525,435.97085678735095,,46.400000000000006
06-07-2052,44,87492,638,Employed,28076,7291,382,0.15223170179776208,0,0.23338661994653034,727.9213378074832,,49
07-07-2052,43,34010,628,Employed,47153,2834.1666666666665,448,0.6298792354065336,0,0.23291812000133372,1337.1827330146837,,60
08-07-2052,49,28723,607,Employed,29391,2393.5833333333335,526,0.5581495088128078,0,0.21894015982190562,809.9773618025234,,56
09-07-2052,18,15894,467,Employed,18089,1324.5,180,0.5640070720155781,0,0.31941122733793237,567.0273668846332,,54
10-07-2052,43,83528,529,Employed,33145,6960.666666666667,286,0.2087817281978942,0,0.2863556343739785,1167.2600160761424,,55
11-07-2052,42,59335,536,Self-Employed,13420,4944.583333333333,395,0.165455418,0,0.22040694244538042,423.1081042693907,,55
12-07-2052,60,85760,642,Employed,39368,7146.666666666667,258,0.19571725840950832,0,0.24357712592483374,1140.7260067666195,,49
13-07-2052,21,15000,515,Employed,17041,1250,597,0.9337647341421125,0,0.25543219792048266,570.2059176776405,,64
14-07-2052,58,103562,647,Employed,10447,8630.166666666666,180,0.051038988,1,0.21674010538484137,260.4749766801837,,34.4
15-07-2052,40,48928,618,Employed,20269,4077.3333333333335,271,0.21292479850819748,1,0.1816636680857959,597.1653784507572,,44
16-07-2052,45,29205,630,Employed,25679,2433.75,171,0.4792326098879735,0,0.23097501170193832,995.3323643148555,,53
17-07-2052,60,76097,545,Employed,19729,6341.416666666667,409,0.1544390292729028,1,0.2816275494739022,570.3622342,,41.6
18-07-2052,46,26541,644,Employed,37726,2211.75,342,0.5897297966196722,0,0.226418703,962.3348777,,52
19-07-2052,44,64386,652,Employed,23559,5365.5,345,0.22226903657037636,0,0.17650079788790826,847.5845157183545,,51
20-07-2052,42,38148,521,Employed,19434,3179,462,0.35232443928778084,0,0.2625373127407596,658.0393924958552,,56
21-07-2052,34,80737,508,Employed,16459,6728.083333333333,529,0.14786747869895622,0,0.3260417888980721,465.8647189764691,,50
22-07-2052,39,81531,570,Employed,24314,6794.25,314,0.16944203303752375,0,0.2726723232968463,837.2315329651958,,53
23-07-2052,31,52652,620,Employed,32691,4387.666666666667,439,0.48626504641361057,1,0.21914509708336483,1694.5689353141186,,32
24-07-2052,39,53006,621,Employed,42316,4417.166666666667,314,0.4337539152708143,0,0.21354165907077344,1601.9633360703988,,46
25-07-2052,18,69912,605,Employed,28005,5826,375,0.19220534266526074,0,0.24440426698484502,744.7883264,,44
26-07-2052,45,55054,634,Employed,40600,4587.833333333333,493,0.3360108746766378,0,0.27460836100588654,1048.5618912039681,,52
27-07-2052,38,31336,503,Employed,9063,2611.3333333333335,474,0.2934059289379638,0,0.2981335931946868,292.1806824333362,,55
28-07-2052,35,28459,575,Employed,18176,2371.5833333333335,525,0.4970625650659629,0,0.17639687872164136,653.8252949343531,,52
29-07-2052,42,18732,507,Employed,15935,1561,359,0.5049446725256078,0,0.3077446198855151,429.21863381247385,,50
30-07-2052,22,67612,523,Employed,18264,5634.333333333333,380,0.3727169202360532,0,0.23204317124261736,1720.0113675833352,,50
31-07-2052,63,87617,648,Employed,21338,7301.416666666667,304,0.10602756916477173,1,0.1971269650493827,470.1514606258171,,39.2
01-08-2052,38,46211,653,Employed,36900,3850.9166666666665,468,0.4799683561786931,0,0.20476848282326487,1380.3181422811322,,48
02-08-2052,38,33931,502,Employed,11576,2827.5833333333335,620,0.3320034748679794,0,0.2597241307048727,318.7674921454508,,51
03-08-2052,28,57404,592,Employed,17929,4783.666666666667,763,0.3040553896940861,1,0.22729309950094925,691.4996324999431,,36.800000000000004
04-08-2052,40,23176,533,Self-Employed,54931,1931.3333333333333,383,1.3405218078441874,0,0.25753398165205665,2205.9944515497405,,52
05-08-2052,56,27629,610,Employed,17124,2302.4166666666665,294,0.3039940430725199,0,0.24291788390356492,405.92095133755436,,50
06-08-2052,52,46026,595,Employed,16664,3835.5,286,0.2954158867520017,0,0.19869740616102555,847.0676336373026,,56
07-08-2052,50,221285,544,Employed,36536,18440.416666666668,315,0.095422209,1,0.2458331266878333,1444.625299189771,,36
08-08-2052,46,68473,525,Unemployed,21496,5706.083333333333,816,0.2454533210159837,0,0.2541873746338889,584.5771041606208,,49
09-08-2052,35,64765,541,Self-Employed,36954,5397.083333333333,695,0.311275547,1,0.24537737171401303,984.9800678321548,,39.2
10-08-2052,22,22597,613,Employed,37906,1883.0833333333333,1230,1.648775166890972,0,0.17034178384348067,1874.7810371862745,,55
11-08-2052,37,29091,609,Employed,23300,2424.25,427,0.39169710801153407,0,0.23640752368902151,522.5717140969615,,50
12-08-2052,37,105188,530,Employed,13453,8765.666666666666,1032,0.16081618270768405,1,0.2683279136836293,377.6610522213225,,40.800000000000004
13-08-2052,52,45619,647,Unemployed,22391,3801.5833333333335,351,0.24876171624975155,0,0.24382086741202869,594.6883944664513,,55
14-08-2052,43,41787,517,Employed,26361,3482.25,355,0.33859517431238056,0,0.28207413193656716,824.0730457492873,,54
15-08-2052,59,108187,603,Unemployed,25910,9015.583333333334,272,0.12563155700482193,0,0.2510655652516914,860.6417714733891,,52
16-08-2052,54,24737,608,Employed,11556,2061.4166666666665,335,0.30391982992907274,0,0.22167183322846568,291.50540274628935,,49
17-08-2052,34,39370,554,Employed,5914,3280.8333333333335,452,0.18316631017699775,0,0.28394798955198824,148.93813597236678,,49
18-08-2052,18,15000,597,Employed,19148,1250,354,0.7516645635387972,0,0.2707776,585.5807044234965,,69
19-08-2052,56,20372,618,Self-Employed,19617,1697.6666666666667,305,0.47261754828439956,0,0.2862629600299575,497.3470578,,55
20-08-2052,56,71003,638,Employed,24368,5916.916666666667,568,0.24130663434935118,0,0.16256137998444908,859.7912465589151,,57
21-08-2052,23,32272,510,Employed,20257,2689.3333333333335,536,0.40648284150868064,0,0.28369598876787316,557.1678550973453,,53
22-08-2052,58,84645,604,Employed,20790,7053.75,366,0.16024636633793138,1,0.1921474507529613,764.3378065561835,,45.6
23-08-2052,44,20090,540,Employed,24946,1674.1666666666667,626,0.8454278560499483,0,0.32393520000000003,789.3871356702886,,69
24-08-2052,41,72533,575,Self-Employed,16863,6044.416666666667,278,0.12431268185757875,0,0.22795595705748342,473.39764609797993,,67
25-08-2052,59,65027,623,Employed,13732,5418.916666666667,1436,0.3372071629316438,1,0.23529126594570837,391.29751532966714,,36
